/floyd/input/ouhands/train/hand_data/colour/A-mma-0003.png,170,169,311,346,hand
/floyd/input/ouhands/train/hand_data/colour/A-mma-0004.png,135,153,307,351,hand
/floyd/input/ouhands/train/hand_data/colour/A-mma-0005.png,227,166,373,304,hand
/floyd/input/ouhands/train/hand_data/colour/A-mma-0006.png,114,138,293,372,hand
/floyd/input/ouhands/train/hand_data/colour/A-mma-0007.png,217,155,407,379,hand
/floyd/input/ouhands/train/hand_data/colour/A-mma-0008.png,136,144,327,343,hand
/floyd/input/ouhands/train/hand_data/colour/A-mma-0009.png,222,146,409,358,hand
/floyd/input/ouhands/train/hand_data/colour/A-mma-0010.png,114,134,325,332,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmb-0001.png,89,122,323,381,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmb-0002.png,125,141,321,351,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmb-0003.png,120,143,312,341,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmb-0004.png,146,107,410,377,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmb-0005.png,91,91,387,381,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmb-0006.png,42,134,253,436,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmb-0007.png,134,94,424,360,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmb-0008.png,118,141,315,399,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmb-0009.png,146,71,420,334,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmb-0010.png,91,99,372,392,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmc-0001.png,198,155,373,390,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmc-0002.png,104,119,325,399,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmc-0003.png,132,165,362,454,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmc-0004.png,155,273,321,460,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmc-0005.png,171,127,381,367,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmc-0006.png,171,145,327,327,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmc-0007.png,202,285,435,528,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmc-0008.png,201,274,352,425,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmc-0009.png,104,80,346,378,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmc-0010.png,181,76,390,309,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmd-0001.png,176,173,319,379,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmd-0002.png,201,231,300,366,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmd-0003.png,206,83,327,268,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmd-0004.png,139,127,297,330,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmd-0005.png,150,146,304,365,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmd-0006.png,237,159,367,343,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmd-0007.png,181,214,311,400,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmd-0008.png,165,156,298,328,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmd-0009.png,196,247,309,385,hand
/floyd/input/ouhands/train/hand_data/colour/A-mmd-0010.png,145,164,296,355,hand
/floyd/input/ouhands/train/hand_data/colour/A-msa-0001.png,166,140,359,360,hand
/floyd/input/ouhands/train/hand_data/colour/A-msa-0002.png,165,151,341,406,hand
/floyd/input/ouhands/train/hand_data/colour/A-msa-0003.png,171,146,344,395,hand
/floyd/input/ouhands/train/hand_data/colour/A-msa-0004.png,150,208,344,435,hand
/floyd/input/ouhands/train/hand_data/colour/A-msa-0005.png,191,138,391,367,hand
/floyd/input/ouhands/train/hand_data/colour/A-msa-0006.png,167,185,349,402,hand
/floyd/input/ouhands/train/hand_data/colour/A-msa-0007.png,160,154,337,414,hand
/floyd/input/ouhands/train/hand_data/colour/A-msa-0008.png,150,210,337,435,hand
/floyd/input/ouhands/train/hand_data/colour/A-msa-0009.png,167,146,339,399,hand
/floyd/input/ouhands/train/hand_data/colour/A-msa-0010.png,187,137,390,370,hand
/floyd/input/ouhands/train/hand_data/colour/A-msb-0001.png,145,129,351,356,hand
/floyd/input/ouhands/train/hand_data/colour/A-msb-0002.png,180,136,343,347,hand
/floyd/input/ouhands/train/hand_data/colour/A-msb-0003.png,158,113,365,363,hand
/floyd/input/ouhands/train/hand_data/colour/A-msb-0004.png,185,145,340,336,hand
/floyd/input/ouhands/train/hand_data/colour/A-msb-0005.png,104,186,322,419,hand
/floyd/input/ouhands/train/hand_data/colour/A-msb-0006.png,160,85,360,363,hand
/floyd/input/ouhands/train/hand_data/colour/A-msb-0007.png,135,125,346,367,hand
/floyd/input/ouhands/train/hand_data/colour/A-msb-0008.png,104,179,323,402,hand
/floyd/input/ouhands/train/hand_data/colour/A-msb-0009.png,182,139,340,325,hand
/floyd/input/ouhands/train/hand_data/colour/A-msb-0010.png,103,184,318,415,hand
/floyd/input/ouhands/train/hand_data/colour/A-psa-0001.png,121,107,385,360,hand
/floyd/input/ouhands/train/hand_data/colour/A-psa-0002.png,172,114,423,340,hand
/floyd/input/ouhands/train/hand_data/colour/A-psa-0003.png,75,63,432,393,hand
/floyd/input/ouhands/train/hand_data/colour/A-psa-0004.png,174,106,442,362,hand
/floyd/input/ouhands/train/hand_data/colour/A-psa-0005.png,191,138,393,354,hand
/floyd/input/ouhands/train/hand_data/colour/A-psa-0006.png,233,121,469,354,hand
/floyd/input/ouhands/train/hand_data/colour/A-psa-0007.png,116,75,444,395,hand
/floyd/input/ouhands/train/hand_data/colour/A-psa-0008.png,141,102,416,373,hand
/floyd/input/ouhands/train/hand_data/colour/A-psa-0009.png,77,99,358,378,hand
/floyd/input/ouhands/train/hand_data/colour/A-psa-0010.png,136,94,426,369,hand
/floyd/input/ouhands/train/hand_data/colour/A-rha-0001.png,99,232,351,476,hand
/floyd/input/ouhands/train/hand_data/colour/A-rha-0002.png,104,184,338,407,hand
/floyd/input/ouhands/train/hand_data/colour/A-rha-0003.png,99,227,350,473,hand
/floyd/input/ouhands/train/hand_data/colour/A-rha-0004.png,115,195,395,476,hand
/floyd/input/ouhands/train/hand_data/colour/A-rha-0005.png,124,284,351,506,hand
/floyd/input/ouhands/train/hand_data/colour/A-rha-0006.png,115,212,373,471,hand
/floyd/input/ouhands/train/hand_data/colour/A-rha-0007.png,125,197,370,437,hand
/floyd/input/ouhands/train/hand_data/colour/A-rha-0008.png,104,172,348,411,hand
/floyd/input/ouhands/train/hand_data/colour/A-rha-0009.png,135,287,356,497,hand
/floyd/input/ouhands/train/hand_data/colour/A-rha-0010.png,120,197,399,475,hand
/floyd/input/ouhands/train/hand_data/colour/A-sta-0001.png,150,223,305,397,hand
/floyd/input/ouhands/train/hand_data/colour/A-sta-0002.png,109,260,268,445,hand
/floyd/input/ouhands/train/hand_data/colour/A-sta-0003.png,145,279,279,440,hand
/floyd/input/ouhands/train/hand_data/colour/A-sta-0004.png,186,274,342,471,hand
/floyd/input/ouhands/train/hand_data/colour/A-sta-0005.png,150,333,288,536,hand
/floyd/input/ouhands/train/hand_data/colour/A-sta-0006.png,145,234,296,412,hand
/floyd/input/ouhands/train/hand_data/colour/A-sta-0007.png,181,279,329,447,hand
/floyd/input/ouhands/train/hand_data/colour/A-sta-0008.png,144,342,301,545,hand
/floyd/input/ouhands/train/hand_data/colour/A-sta-0009.png,155,224,311,411,hand
/floyd/input/ouhands/train/hand_data/colour/A-sta-0010.png,181,269,329,438,hand
/floyd/input/ouhands/train/hand_data/colour/A-vka-0001.png,227,183,341,311,hand
/floyd/input/ouhands/train/hand_data/colour/A-vka-0002.png,227,244,357,374,hand
/floyd/input/ouhands/train/hand_data/colour/A-vka-0003.png,226,242,356,359,hand
/floyd/input/ouhands/train/hand_data/colour/A-vka-0004.png,232,148,342,280,hand
/floyd/input/ouhands/train/hand_data/colour/A-vka-0005.png,217,211,344,344,hand
/floyd/input/ouhands/train/hand_data/colour/A-vka-0006.png,234,123,366,253,hand
/floyd/input/ouhands/train/hand_data/colour/A-vka-0007.png,217,231,351,356,hand
/floyd/input/ouhands/train/hand_data/colour/A-vka-0008.png,229,169,351,297,hand
/floyd/input/ouhands/train/hand_data/colour/A-vka-0009.png,217,239,346,379,hand
/floyd/input/ouhands/train/hand_data/colour/A-vka-0010.png,227,215,357,343,hand
/floyd/input/ouhands/train/hand_data/colour/A-vkb-0001.png,182,162,406,371,hand
/floyd/input/ouhands/train/hand_data/colour/A-vkb-0002.png,170,142,417,371,hand
/floyd/input/ouhands/train/hand_data/colour/A-vkb-0003.png,155,113,406,346,hand
/floyd/input/ouhands/train/hand_data/colour/A-vkb-0004.png,173,200,386,393,hand
/floyd/input/ouhands/train/hand_data/colour/A-vkb-0005.png,151,120,390,350,hand
/floyd/input/ouhands/train/hand_data/colour/A-vkb-0006.png,182,111,426,336,hand
/floyd/input/ouhands/train/hand_data/colour/A-vkb-0007.png,187,183,399,383,hand
/floyd/input/ouhands/train/hand_data/colour/A-vkb-0008.png,182,162,405,370,hand
/floyd/input/ouhands/train/hand_data/colour/A-vkb-0009.png,228,196,437,361,hand
/floyd/input/ouhands/train/hand_data/colour/A-vkb-0010.png,146,119,396,341,hand
/floyd/input/ouhands/train/hand_data/colour/A-zba-0001.png,166,331,353,545,hand
/floyd/input/ouhands/train/hand_data/colour/A-zba-0002.png,194,331,344,492,hand
/floyd/input/ouhands/train/hand_data/colour/A-zba-0003.png,176,312,361,539,hand
/floyd/input/ouhands/train/hand_data/colour/A-zba-0004.png,201,343,348,541,hand
/floyd/input/ouhands/train/hand_data/colour/A-zba-0005.png,189,328,331,507,hand
/floyd/input/ouhands/train/hand_data/colour/A-zba-0006.png,161,343,348,561,hand
/floyd/input/ouhands/train/hand_data/colour/A-zba-0007.png,197,339,343,546,hand
/floyd/input/ouhands/train/hand_data/colour/A-zba-0008.png,151,337,368,570,hand
/floyd/input/ouhands/train/hand_data/colour/A-zba-0009.png,183,328,319,505,hand
/floyd/input/ouhands/train/hand_data/colour/A-zba-0010.png,176,311,362,529,hand
/floyd/input/ouhands/train/hand_data/colour/B-jha-0001.png,77,219,278,411,hand
/floyd/input/ouhands/train/hand_data/colour/B-jha-0002.png,149,133,348,325,hand
/floyd/input/ouhands/train/hand_data/colour/B-jha-0003.png,160,146,357,343,hand
/floyd/input/ouhands/train/hand_data/colour/B-jha-0004.png,77,243,274,438,hand
/floyd/input/ouhands/train/hand_data/colour/B-jha-0005.png,133,156,329,349,hand
/floyd/input/ouhands/train/hand_data/colour/B-jha-0006.png,74,239,275,433,hand
/floyd/input/ouhands/train/hand_data/colour/B-jha-0007.png,141,131,343,326,hand
/floyd/input/ouhands/train/hand_data/colour/B-jha-0008.png,71,254,246,457,hand
/floyd/input/ouhands/train/hand_data/colour/B-jha-0009.png,152,130,355,319,hand
/floyd/input/ouhands/train/hand_data/colour/B-jha-0010.png,82,192,282,389,hand
/floyd/input/ouhands/train/hand_data/colour/B-jhb-0001.png,160,210,361,455,hand
/floyd/input/ouhands/train/hand_data/colour/B-jhb-0002.png,196,215,396,464,hand
/floyd/input/ouhands/train/hand_data/colour/B-jhb-0003.png,139,168,347,407,hand
/floyd/input/ouhands/train/hand_data/colour/B-jhb-0004.png,191,201,402,462,hand
/floyd/input/ouhands/train/hand_data/colour/B-jhb-0005.png,124,153,335,382,hand
/floyd/input/ouhands/train/hand_data/colour/B-jhb-0006.png,176,212,398,489,hand
/floyd/input/ouhands/train/hand_data/colour/B-jhb-0007.png,181,213,409,479,hand
/floyd/input/ouhands/train/hand_data/colour/B-jhb-0008.png,108,145,322,400,hand
/floyd/input/ouhands/train/hand_data/colour/B-jhb-0009.png,145,221,374,492,hand
/floyd/input/ouhands/train/hand_data/colour/B-jhb-0010.png,139,172,350,423,hand
/floyd/input/ouhands/train/hand_data/colour/B-mka-0001.png,176,164,431,404,hand
/floyd/input/ouhands/train/hand_data/colour/B-mka-0002.png,13,224,287,461,hand
/floyd/input/ouhands/train/hand_data/colour/B-mka-0003.png,24,229,304,464,hand
/floyd/input/ouhands/train/hand_data/colour/B-mka-0004.png,145,113,419,367,hand
/floyd/input/ouhands/train/hand_data/colour/B-mka-0005.png,83,154,390,429,hand
/floyd/input/ouhands/train/hand_data/colour/B-mka-0006.png,173,162,429,398,hand
/floyd/input/ouhands/train/hand_data/colour/B-mka-0007.png,77,245,361,489,hand
/floyd/input/ouhands/train/hand_data/colour/B-mka-0008.png,186,123,516,416,hand
/floyd/input/ouhands/train/hand_data/colour/B-mka-0009.png,5,224,284,468,hand
/floyd/input/ouhands/train/hand_data/colour/B-mka-0010.png,66,176,374,452,hand
/floyd/input/ouhands/train/hand_data/colour/B-mkb-0001.png,187,238,404,498,hand
/floyd/input/ouhands/train/hand_data/colour/B-mkb-0002.png,181,210,377,471,hand
/floyd/input/ouhands/train/hand_data/colour/B-mkb-0003.png,165,225,359,470,hand
/floyd/input/ouhands/train/hand_data/colour/B-mkb-0004.png,201,222,426,489,hand
/floyd/input/ouhands/train/hand_data/colour/B-mkb-0005.png,165,226,363,481,hand
/floyd/input/ouhands/train/hand_data/colour/B-mkb-0006.png,171,210,365,470,hand
/floyd/input/ouhands/train/hand_data/colour/B-mkb-0007.png,206,242,417,496,hand
/floyd/input/ouhands/train/hand_data/colour/B-mkb-0008.png,186,237,382,481,hand
/floyd/input/ouhands/train/hand_data/colour/B-mkb-0009.png,165,213,364,453,hand
/floyd/input/ouhands/train/hand_data/colour/B-mkb-0010.png,201,247,414,507,hand
/floyd/input/ouhands/train/hand_data/colour/B-mma-0001.png,83,93,444,485,hand
/floyd/input/ouhands/train/hand_data/colour/B-mma-0002.png,85,64,436,442,hand
/floyd/input/ouhands/train/hand_data/colour/B-mma-0003.png,20,51,397,446,hand
/floyd/input/ouhands/train/hand_data/colour/B-mma-0004.png,155,106,421,371,hand
/floyd/input/ouhands/train/hand_data/colour/B-mma-0005.png,186,130,405,388,hand
/floyd/input/ouhands/train/hand_data/colour/B-mma-0006.png,99,76,425,434,hand
/floyd/input/ouhands/train/hand_data/colour/B-mma-0007.png,72,54,442,436,hand
/floyd/input/ouhands/train/hand_data/colour/B-mma-0008.png,94,63,446,431,hand
/floyd/input/ouhands/train/hand_data/colour/B-mma-0009.png,114,96,400,407,hand
/floyd/input/ouhands/train/hand_data/colour/B-mma-0010.png,48,22,483,433,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmb-0001.png,108,116,361,386,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmb-0002.png,170,124,400,362,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmb-0003.png,52,70,391,420,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmb-0004.png,66,154,325,427,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmb-0005.png,165,99,445,392,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmb-0006.png,134,122,369,372,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmb-0007.png,160,120,398,371,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmb-0008.png,57,69,398,427,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmb-0009.png,67,69,408,423,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmb-0010.png,163,99,444,399,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmc-0001.png,196,329,424,591,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmc-0002.png,95,244,424,622,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmc-0003.png,67,224,365,571,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmc-0004.png,104,209,394,533,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmc-0005.png,69,256,379,596,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmc-0006.png,131,209,445,540,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmc-0007.png,26,148,379,537,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmc-0008.png,183,161,428,423,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmc-0009.png,128,109,406,419,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmc-0010.png,38,47,329,332,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmd-0001.png,106,93,374,387,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmd-0002.png,77,144,342,456,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmd-0003.png,101,166,336,454,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmd-0004.png,65,81,342,362,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmd-0005.png,83,118,359,425,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmd-0006.png,32,77,314,381,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmd-0007.png,92,134,357,431,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmd-0008.png,90,23,382,324,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmd-0009.png,82,144,351,451,hand
/floyd/input/ouhands/train/hand_data/colour/B-mmd-0010.png,107,85,380,379,hand
/floyd/input/ouhands/train/hand_data/colour/B-msa-0001.png,67,149,380,443,hand
/floyd/input/ouhands/train/hand_data/colour/B-msa-0002.png,72,122,388,433,hand
/floyd/input/ouhands/train/hand_data/colour/B-msa-0003.png,81,116,366,424,hand
/floyd/input/ouhands/train/hand_data/colour/B-msa-0004.png,56,159,351,476,hand
/floyd/input/ouhands/train/hand_data/colour/B-msa-0005.png,61,156,327,483,hand
/floyd/input/ouhands/train/hand_data/colour/B-msa-0006.png,67,153,383,448,hand
/floyd/input/ouhands/train/hand_data/colour/B-msa-0007.png,77,143,369,447,hand
/floyd/input/ouhands/train/hand_data/colour/B-msa-0008.png,77,176,336,473,hand
/floyd/input/ouhands/train/hand_data/colour/B-msa-0009.png,77,104,356,411,hand
/floyd/input/ouhands/train/hand_data/colour/B-msa-0010.png,66,167,321,458,hand
/floyd/input/ouhands/train/hand_data/colour/B-msb-0001.png,87,197,304,440,hand
/floyd/input/ouhands/train/hand_data/colour/B-msb-0002.png,97,92,354,357,hand
/floyd/input/ouhands/train/hand_data/colour/B-msb-0003.png,92,145,328,389,hand
/floyd/input/ouhands/train/hand_data/colour/B-msb-0004.png,92,126,344,382,hand
/floyd/input/ouhands/train/hand_data/colour/B-msb-0005.png,91,125,346,377,hand
/floyd/input/ouhands/train/hand_data/colour/B-msb-0006.png,92,124,347,380,hand
/floyd/input/ouhands/train/hand_data/colour/B-msb-0007.png,108,109,360,370,hand
/floyd/input/ouhands/train/hand_data/colour/B-msb-0008.png,87,181,317,441,hand
/floyd/input/ouhands/train/hand_data/colour/B-msb-0009.png,82,103,295,343,hand
/floyd/input/ouhands/train/hand_data/colour/B-msb-0010.png,82,136,340,396,hand
/floyd/input/ouhands/train/hand_data/colour/B-psa-0001.png,75,45,370,357,hand
/floyd/input/ouhands/train/hand_data/colour/B-psa-0002.png,51,116,312,447,hand
/floyd/input/ouhands/train/hand_data/colour/B-psa-0003.png,90,112,344,420,hand
/floyd/input/ouhands/train/hand_data/colour/B-psa-0004.png,65,50,353,415,hand
/floyd/input/ouhands/train/hand_data/colour/B-psa-0005.png,56,87,361,465,hand
/floyd/input/ouhands/train/hand_data/colour/B-psa-0006.png,83,115,331,463,hand
/floyd/input/ouhands/train/hand_data/colour/B-psa-0007.png,64,65,412,460,hand
/floyd/input/ouhands/train/hand_data/colour/B-psa-0008.png,80,67,424,446,hand
/floyd/input/ouhands/train/hand_data/colour/B-psa-0009.png,56,62,353,397,hand
/floyd/input/ouhands/train/hand_data/colour/B-psa-0010.png,43,58,305,360,hand
/floyd/input/ouhands/train/hand_data/colour/B-rha-0001.png,14,172,419,627,hand
/floyd/input/ouhands/train/hand_data/colour/B-rha-0002.png,47,166,478,588,hand
/floyd/input/ouhands/train/hand_data/colour/B-rha-0003.png,36,199,423,631,hand
/floyd/input/ouhands/train/hand_data/colour/B-rha-0004.png,36,198,424,630,hand
/floyd/input/ouhands/train/hand_data/colour/B-rha-0005.png,30,148,402,550,hand
/floyd/input/ouhands/train/hand_data/colour/B-rha-0006.png,20,180,454,618,hand
/floyd/input/ouhands/train/hand_data/colour/B-rha-0007.png,31,213,413,629,hand
/floyd/input/ouhands/train/hand_data/colour/B-rha-0008.png,24,146,397,559,hand
/floyd/input/ouhands/train/hand_data/colour/B-rha-0009.png,46,132,426,550,hand
/floyd/input/ouhands/train/hand_data/colour/B-rha-0010.png,31,171,479,619,hand
/floyd/input/ouhands/train/hand_data/colour/B-sta-0001.png,83,269,390,617,hand
/floyd/input/ouhands/train/hand_data/colour/B-sta-0002.png,24,325,307,653,hand
/floyd/input/ouhands/train/hand_data/colour/B-sta-0003.png,57,284,369,663,hand
/floyd/input/ouhands/train/hand_data/colour/B-sta-0004.png,77,315,389,669,hand
/floyd/input/ouhands/train/hand_data/colour/B-sta-0005.png,98,314,358,605,hand
/floyd/input/ouhands/train/hand_data/colour/B-sta-0006.png,62,302,357,650,hand
/floyd/input/ouhands/train/hand_data/colour/B-sta-0007.png,106,318,368,627,hand
/floyd/input/ouhands/train/hand_data/colour/B-sta-0008.png,12,310,327,699,hand
/floyd/input/ouhands/train/hand_data/colour/B-sta-0009.png,67,259,378,617,hand
/floyd/input/ouhands/train/hand_data/colour/B-sta-0010.png,93,279,294,569,hand
/floyd/input/ouhands/train/hand_data/colour/B-vka-0001.png,99,134,409,402,hand
/floyd/input/ouhands/train/hand_data/colour/B-vka-0002.png,128,87,417,349,hand
/floyd/input/ouhands/train/hand_data/colour/B-vka-0003.png,132,139,391,402,hand
/floyd/input/ouhands/train/hand_data/colour/B-vka-0004.png,106,148,396,399,hand
/floyd/input/ouhands/train/hand_data/colour/B-vka-0005.png,93,140,392,414,hand
/floyd/input/ouhands/train/hand_data/colour/B-vka-0006.png,103,133,411,414,hand
/floyd/input/ouhands/train/hand_data/colour/B-vka-0007.png,100,114,386,372,hand
/floyd/input/ouhands/train/hand_data/colour/B-vka-0008.png,108,186,363,420,hand
/floyd/input/ouhands/train/hand_data/colour/B-vka-0009.png,139,97,405,339,hand
/floyd/input/ouhands/train/hand_data/colour/B-vka-0010.png,103,143,414,403,hand
/floyd/input/ouhands/train/hand_data/colour/B-vkb-0001.png,176,181,400,426,hand
/floyd/input/ouhands/train/hand_data/colour/B-vkb-0002.png,114,112,434,451,hand
/floyd/input/ouhands/train/hand_data/colour/B-vkb-0003.png,62,116,414,507,hand
/floyd/input/ouhands/train/hand_data/colour/B-vkb-0004.png,150,68,400,343,hand
/floyd/input/ouhands/train/hand_data/colour/B-vkb-0005.png,160,153,379,405,hand
/floyd/input/ouhands/train/hand_data/colour/B-vkb-0006.png,109,223,400,521,hand
/floyd/input/ouhands/train/hand_data/colour/B-vkb-0007.png,160,110,389,388,hand
/floyd/input/ouhands/train/hand_data/colour/B-vkb-0008.png,62,127,402,517,hand
/floyd/input/ouhands/train/hand_data/colour/B-vkb-0009.png,145,172,372,442,hand
/floyd/input/ouhands/train/hand_data/colour/B-vkb-0010.png,144,75,400,364,hand
/floyd/input/ouhands/train/hand_data/colour/B-zba-0001.png,196,314,448,597,hand
/floyd/input/ouhands/train/hand_data/colour/B-zba-0002.png,155,258,440,582,hand
/floyd/input/ouhands/train/hand_data/colour/B-zba-0003.png,166,304,485,617,hand
/floyd/input/ouhands/train/hand_data/colour/B-zba-0004.png,56,258,347,601,hand
/floyd/input/ouhands/train/hand_data/colour/B-zba-0005.png,165,300,386,554,hand
/floyd/input/ouhands/train/hand_data/colour/B-zba-0006.png,165,354,450,668,hand
/floyd/input/ouhands/train/hand_data/colour/B-zba-0007.png,83,269,378,611,hand
/floyd/input/ouhands/train/hand_data/colour/B-zba-0008.png,165,304,409,575,hand
/floyd/input/ouhands/train/hand_data/colour/B-zba-0009.png,165,303,415,574,hand
/floyd/input/ouhands/train/hand_data/colour/B-zba-0010.png,73,263,366,615,hand
/floyd/input/ouhands/train/hand_data/colour/C-jha-0001.png,139,183,233,347,hand
/floyd/input/ouhands/train/hand_data/colour/C-jha-0002.png,129,188,223,364,hand
